Synergy!ID,HistoryID,性別,年代,居住市町村,業種,その他業種,観光は悪い影響を上回る良い影響があると思う,やんばるエリアは観光地であるべき（積極的に観光客を受け入れるべき）だと思う,やんばるエリアは今後も更なる観光振興を進めるべきと思う,やんばるエリアの観光振興を支援していきたいと思う,企業・事業者数等の増加により地域経済が活性化している,地域の景観が良くなっている,地域の文化の保全・継承につながっている,地域の生活環境の改善・向上につながっている,地域に活気が生まれ転出者が減っている（転入者が増えている）,地域の買い物環境やレクリエーション環境が改善している,地域の交通環境（道路・駐車場整備等）が改善している,地域の商店街が活性化している,地域に訪れる観光客を歓迎している,地域住民と観光客の間で交流が生まれている,観光・観光客のおかげで、企業等への就業機会の向上につながっていると感じる,観光振興により自然・景観環境を守っていきたいと思う,観光・観光客のおかげで自分たちは独特の文化をもっていると感じる,観光・観光客のおかげであなたの住む地域の特徴を継承していきたいと思う,観光・観光客のおかげであなたの住む地域に誇りを持てる,観光・観光客のおかげであなたの住む地域のおすすめの場所をほかの人に教えたいと思う,観光振興により同じ地域に住む住民同士の関係性が強化されると思う,観光・観光客のおかげで買い物する場やレジャー環境が充実していると思う,あなたの日常生活での移動（通勤・通学）環境が改善したと思う,観光振興により旅行者との良い出会いが生まれると思う,観光客のおかげで他者への偏見が減り、他者への理解が深まると思う,定期的に知りたい情報_ALL,定期的に知りたい情報_来訪者の消費額,定期的に知りたい情報_来訪者の消費単価,定期的に知りたい情報_延べ宿泊者数,定期的に知りたい情報_来訪者満足度,定期的に知りたい情報_リピーター率,定期的に知りたい情報_住民満足度,定期的に知りたい情報_地域への経済波及効果,定期的に知りたい情報_活動実績,定期的に知りたい情報_その他,定期的に知りたい情報_その他_text,定期的に知りたい情報_特になし,やんばるエリアが持つ魅力_ALL,やんばるエリアが持つ魅力_豊かな自然景観,やんばるエリアが持つ魅力_地元の食文化,やんばるエリアが持つ魅力_琉球の歴史・文化,やんばるエリアが持つ魅力_のんびりとした時間の流れ,やんばるエリアが持つ魅力_地域住民の人柄,やんばるエリアが持つ魅力_その他,やんばるエリアが持つ魅力_その他_text,やんばるエリアにおいておすすめしたい体験等_ALL,やんばるエリアにおいておすすめしたい体験等_自然の景観・体験,やんばるエリアにおいておすすめしたい体験等_地元の料理,やんばるエリアにおいておすすめしたい体験等_地域産品・お土産,やんばるエリアにおいておすすめしたい体験等_伝統・文化,やんばるエリアにおいておすすめしたい体験等_お祭り・イベント,やんばるエリアにおいておすすめしたい体験等_地域住民との交流,やんばるエリアにおいておすすめしたい体験等_その他,やんばるエリアにおいておすすめしたい体験等_その他_text,やんばるエリアでの暮らしの幸福度,5年後のやんばるエリアでの暮らしの幸福度,やんばるエリアの「持続可能な観光地」としての満足度,居住地域の誇りにしていること,観光客に伝えたい魅力,やんばるの観光について、ご意見,回答日時
2923,97,男性,40代,本部町,その他,コンサルティング業,とても思う,とても思う,とても思う,とても思う,あまり思わない,あまり思わない,あまり思わない,あまり思わない,やや思う,あまり思わない,あまり思わない,まったく思わない,やや思う,まったく思わない,とても思う,とても思う,とても思う,とても思う,やや思う,とても思う,とても思う,あまり思わない,まったく思わない,やや思う,やや思う,"来訪者の消費額,来訪者の消費単価,延べ宿泊者数,来訪者満足度,リピーター率,住民満足度",1,1,1,1,1,1,0,0,0,,0,"豊かな自然景観,地元の食文化,琉球の歴史・文化,のんびりとした時間の流れ,地域住民の人柄",1,1,1,1,1,0,,"自然の景観・体験,地元の料理,地域住民との交流",1,1,0,0,0,1,0,,8,10,不満,,静かな沖縄、海だけではなく山、そういった沖縄の魅力を伝えていきたいです。,"許田から美ら海水族館まで、または古宇利島まで、多くの観光客が車で通ります。その道のりが汚いです。街路樹は枯れています。長らく工事中になっている箇所や、汚いトラックが走っている箇所も多いです。

せっかく""やんばる""まで来てくれたのだから、許田の高速を降りてから、豊かな美しい自然を感じられるキレイな道で出迎える。これは一気にやんばるを好きになってもらえるチャンスです。メインで走る道路だけでもキレイにする、その優先度を上げませんか。メインの道がキレイになることで、観光客が喜ぶだけでなく、住民もやんばるに誇りを取り戻し、好きになり、みんなでキレイにする、キレイを守る活動につながるはずです。

目立つ箇所の街路樹の見直しと、老朽化しているトラックを除く（またはメインの通りを走らない）だけでも、体験が大きく改善されると思います。",2025-12-17 13:53:50
2924,98,女性,40代,本部町,お仕事をされていない,,あまり思わない,とても思う,とても思う,とても思う,やや思う,やや思う,どちらでもない,どちらでもない,やや思う,あまり思わない,あまり思わない,あまり思わない,やや思う,やや思う,やや思う,やや思う,やや思う,やや思う,やや思う,とても思う,どちらでもない,あまり思わない,あまり思わない,どちらでもない,どちらでもない,"来訪者の消費額,来訪者の消費単価,延べ宿泊者数,来訪者満足度,リピーター率,住民満足度,地域への経済波及効果",1,1,1,1,1,1,1,0,0,,0,"豊かな自然景観,のんびりとした時間の流れ,地域住民の人柄",1,0,0,1,1,0,,"自然の景観・体験,伝統・文化,お祭り・イベント,地域住民との交流",1,0,0,1,1,1,0,,7,5,どちらでもない,自然を無くさないこと。だが、少し出かけると買い物などが出来る便利さも必要だと思います。人の温かさはいつまでも続いてほしいです。,メインの場所ではない地域へ足を運んでみて下さい！,,2025-12-17 13:55:39
2925,99,男性,40代,本部町,情報通信業,,とても思う,とても思う,とても思う,とても思う,とても思う,とても思う,とても思う,とても思う,あまり思わない,あまり思わない,あまり思わない,やや思う,とても思う,あまり思わない,とても思う,とても思う,とても思う,とても思う,とても思う,とても思う,とても思う,とても思う,やや思う,とても思う,とても思う,"来訪者の消費額,来訪者の消費単価,来訪者満足度,住民満足度,地域への経済波及効果",1,1,0,1,0,1,1,0,0,,0,"豊かな自然景観,地元の食文化,のんびりとした時間の流れ,地域住民の人柄",1,1,0,1,1,0,,"自然の景観・体験,地元の料理,地域産品・お土産,伝統・文化,お祭り・イベント",1,1,1,1,1,0,0,,10,10,大変満足,観光地ならではのワクワクした雰囲気,"やんばるは自然豊かなので観光地として今後も魅力的に発展すると思う
宿泊も兼ねて遊びに来て欲しいです。","本部町へのアクセス（高速道路の整備など）を拡充してほしい
本部町の起業者向けの環境整備が欲しい（本部町が管理する起業者支援オフィスの整備など）
参考　北九州の取り組み　https://startup-kitaq.com/
本部町に商業施設の誘致をしてほしい（イオングループやアウトレットモールなど、ホームセンターの誘致など）",2025-12-17 13:59:13
2929,100,女性,40代,本部町,医療、福祉,,どちらでもない,やや思う,やや思う,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,どちらでもない,やや思う,あまり思わない,とても思う,どちらでもない,あまり思わない,やや思う,まったく思わない,あまり思わない,まったく思わない,まったく思わない,まったく思わない,どちらでもない,やや思う,まったく思わない,まったく思わない,特になし,0,0,0,0,0,0,0,0,0,,1,"豊かな自然景観,のんびりとした時間の流れ",1,0,0,1,0,0,,自然の景観・体験,1,0,0,0,0,0,0,,2,2,不満,,,,2025-12-17 14:49:49
2933,101,女性,10代,本部町,お仕事をされていない,,やや思う,とても思う,とても思う,とても思う,やや思う,とても思う,やや思う,どちらでもない,とても思う,やや思う,やや思う,やや思う,とても思う,どちらでもない,やや思う,とても思う,とても思う,とても思う,とても思う,とても思う,どちらでもない,あまり思わない,あまり思わない,どちらでもない,あまり思わない,延べ宿泊者数,0,0,1,0,0,0,0,0,0,,0,"豊かな自然景観,地元の食文化",1,1,0,0,0,0,,"自然の景観・体験,地域産品・お土産,お祭り・イベント",1,0,1,0,1,0,0,,7,7,満足,本部海洋博公園は、今でも観光客が来る、本部の目玉として知られているから大事にしてる,,ジャングリアの料金を全体的に下げて、観光客が沢山来る場所にしたいから検討して欲しい,2025-12-17 15:29:43
2935,102,男性,10代,伊江村,お仕事をされていない,,とても思う,とても思う,とても思う,とても思う,どちらでもない,どちらでもない,やや思う,やや思う,どちらでもない,やや思う,やや思う,あまり思わない,とても思う,とても思う,とても思う,とても思う,とても思う,とても思う,やや思う,あまり思わない,あまり思わない,やや思う,どちらでもない,とても思う,とても思う,"来訪者の消費額,延べ宿泊者数",1,0,1,0,0,0,0,0,0,,0,"豊かな自然景観,地元の食文化,琉球の歴史・文化,地域住民の人柄",1,1,1,0,1,0,,"自然の景観・体験,地元の料理,地域産品・お土産,伝統・文化,お祭り・イベント,地域住民との交流",1,1,1,1,1,1,0,,10,10,大変満足,環境,ヤンバルの自然を見て、幸せになってほしい,特に無し,2025-12-17 16:05:17
2936,103,女性,40代,名護市,製造業,,やや思う,やや思う,やや思う,とても思う,あまり思わない,やや思う,どちらでもない,やや思う,あまり思わない,あまり思わない,やや思う,まったく思わない,やや思う,あまり思わない,あまり思わない,とても思う,どちらでもない,どちらでもない,あまり思わない,やや思う,やや思う,やや思う,やや思う,とても思う,どちらでもない,"来訪者の消費額,延べ宿泊者数,リピーター率,地域への経済波及効果",1,0,1,0,1,0,1,0,0,,0,"豊かな自然景観,琉球の歴史・文化",1,0,1,0,0,0,,"自然の景観・体験,地元の料理,お祭り・イベント",1,1,0,0,1,0,0,,8,9,不満,歴史文化,,観光客の流入だけではなく、企業誘致もすすめてほしい,2025-12-17 16:15:27
2940,104,男性,30代,伊是名村,公務,,とても思う,とても思う,とても思う,とても思う,やや思う,どちらでもない,とても思う,どちらでもない,あまり思わない,どちらでもない,やや思う,どちらでもない,とても思う,とても思う,あまり思わない,やや思う,とても思う,とても思う,とても思う,あまり思わない,どちらでもない,あまり思わない,あまり思わない,とても思う,やや思う,"来訪者の消費額,来訪者の消費単価,延べ宿泊者数,来訪者満足度,リピーター率,住民満足度,地域への経済波及効果",1,1,1,1,1,1,1,0,0,,0,"豊かな自然景観,琉球の歴史・文化,のんびりとした時間の流れ,地域住民の人柄",1,0,1,1,1,0,,"自然の景観・体験,伝統・文化",1,0,0,1,0,0,0,,8,8,満足,おもてなしの心です。どなたが来ても歓迎し、満足して帰っていただきたい思っている。,豊かな森ときれいな海,離島地域への送客方法を検討して欲しい,2025-12-17 16:44:47
2942,105,男性,40代,伊是名村,公務,,やや思う,やや思う,とても思う,とても思う,とても思う,やや思う,やや思う,やや思う,どちらでもない,どちらでもない,やや思う,やや思う,やや思う,とても思う,やや思う,やや思う,どちらでもない,やや思う,やや思う,やや思う,とても思う,とても思う,あまり思わない,とても思う,どちらでもない,"来訪者の消費額,来訪者の消費単価,延べ宿泊者数,来訪者満足度,リピーター率,住民満足度,地域への経済波及効果",1,1,1,1,1,1,1,0,0,,0,"豊かな自然景観,地元の食文化,琉球の歴史・文化",1,1,1,0,0,0,,"自然の景観・体験,地元の料理,伝統・文化,お祭り・イベント,地域住民との交流",1,1,0,1,1,1,0,,8,9,満足,離島ゆえ、海を中心とした自然が一番の誇りです。,離島三村を含めやんばるの自然や景観を楽しむだけでも、宮古・石垣に負けないほどの魅力があると感じます。,"離島三村を周遊できる高速船があれば、やんばるの中でジャングリア以外の目玉となり、観光客誘致に繋がると思います。
その他伊江村と本島間、伊是名と伊平屋間の水中トンネル建設もいかがでしょうか？",2025-12-17 17:20:47
2943,106,男性,40代,本部町,金融業、保険業,,やや思う,やや思う,やや思う,やや思う,やや思う,あまり思わない,どちらでもない,あまり思わない,まったく思わない,まったく思わない,まったく思わない,まったく思わない,やや思う,あまり思わない,どちらでもない,とても思う,どちらでもない,やや思う,とても思う,やや思う,あまり思わない,どちらでもない,あまり思わない,どちらでもない,どちらでもない,"来訪者の消費額,来訪者の消費単価,延べ宿泊者数,来訪者満足度,リピーター率,住民満足度,地域への経済波及効果,活動実績",1,1,1,1,1,1,1,1,0,,0,"豊かな自然景観,のんびりとした時間の流れ,地域住民の人柄",1,0,0,1,1,0,,"自然の景観・体験,地元の料理,お祭り・イベント",1,1,0,0,1,0,0,,8,8,不満,,,,2025-12-17 17:44:27
2946,107,女性,40代,本部町,製造業,,どちらでもない,あまり思わない,どちらでもない,どちらでもない,まったく思わない,あまり思わない,あまり思わない,どちらでもない,どちらでもない,あまり思わない,どちらでもない,まったく思わない,どちらでもない,まったく思わない,まったく思わない,やや思う,どちらでもない,やや思う,とても思う,やや思う,やや思う,やや思う,やや思う,どちらでもない,やや思う,"住民満足度,活動実績",0,0,0,0,0,1,0,1,0,,0,"豊かな自然景観,のんびりとした時間の流れ",1,0,0,1,0,0,,自然の景観・体験,1,0,0,0,0,0,0,,7,5,満足,,,,2025-12-17 19:05:49
2950,108,男性,30代,本部町,飲食サービス業,,とても思う,とても思う,とても思う,とても思う,とても思う,やや思う,どちらでもない,とても思う,どちらでもない,とても思う,まったく思わない,まったく思わない,とても思う,まったく思わない,どちらでもない,とても思う,とても思う,とても思う,とても思う,とても思う,とても思う,とても思う,どちらでもない,どちらでもない,どちらでもない,延べ宿泊者数,0,0,1,0,0,0,0,0,0,,0,"豊かな自然景観,のんびりとした時間の流れ",1,0,0,1,0,0,,自然の景観・体験,1,0,0,0,0,0,0,,8,8,満足,"海や山など世界に誇れる自然が
すぐ目の前にある",,"本部町
旅行シーズンに訪れる観光客に対して
飲食店の数が少ないので
どこも混んでいて時間のロスにつながっていると思う。
もっと飲食店に力を入れてもいいと思う",2025-12-17 20:41:17
2952,109,女性,20代,本部町,教育、学習支援業,,やや思う,とても思う,とても思う,やや思う,とても思う,とても思う,とても思う,どちらでもない,あまり思わない,とても思う,とても思う,やや思う,とても思う,とても思う,どちらでもない,とても思う,とても思う,とても思う,とても思う,とても思う,とても思う,とても思う,とても思う,とても思う,とても思う,"来訪者の消費額,リピーター率,地域への経済波及効果,活動実績",1,0,0,0,1,0,1,1,0,,0,"豊かな自然景観,地元の食文化,のんびりとした時間の流れ,地域住民の人柄",1,1,0,1,1,0,,"自然の景観・体験,地元の料理,お祭り・イベント,地域住民との交流",1,1,0,0,1,1,0,,10,7,満足,美ら海水族館などの大きな観光スポットからゆっくりと流れる時間を過ごせる本部町営市場など、様々な観光ができるから,本部町独自のゆったりとした空間を存分に楽しんで欲しい,本部町営市場の雰囲気や地域の人達が大好きなので、壊すのではなく補修するなど、大きく変化させずに、そのままの形を残して欲しい。また、街灯増やして欲しい,2025-12-17 21:33:34
